row_type,scenario,nav_basis,stress_scenario,security_id,metric,value,limit,status,stress_pnl_CNY,post_stress_weight,executable_status,source_ids
risk_by_security,偏好优先_全硬约束可行,statement,,SYN203.SH,risk_contribution_share,0.10512149827931777,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYN204.SZ,single_weight,0.053307694077884604,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYN204.SZ,marginal_risk_contribution,0.5112778648436719,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYN204.SZ,component_risk_contribution_to_vol,0.027255044007880494,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYN204.SZ,risk_contribution_share,0.13522098581180272,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYNETF.SH,single_weight,0.1983990059628587,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYNETF.SH,marginal_risk_contribution,0.18483599572885326,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYNETF.SH,component_risk_contribution_to_vol,0.03667127781875968,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,statement,,SYNETF.SH,risk_contribution_share,0.18193793178970535,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,偏好优先_全硬约束可行,statement,STRESS-01,TOTAL,stress_loss_rate,0.0872710998336022,0.09,合规/上行情景,-90614.59999999999,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-45561.59999999999,0.21901344861277436,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.10056219929628928,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11804616205948926,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-13837.5,0.043803554977961845,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.1978058275499844,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,偏好优先_全硬约束可行,statement,STRESS-02,TOTAL,stress_loss_rate,0.08241215408125649,0.09,合规/上行情景,-85569.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-25312.0,0.23910771564336014,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09796721980291355,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.1021052753976422,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-16605.0,0.04066682663735246,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.20108273705469054,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,偏好优先_全硬约束可行,statement,STRESS-03,TOTAL,stress_gain_rate,0.05850112514465217,,合规/上行情景,60742.399999999994,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,30374.399999999994,0.25794400103566834,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.09118295833635337,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.1161726300492501,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,9963.0,0.05942655847749587,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,statement,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.19867994593949131,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
summary,偏好优先_全硬约束可行,reconstructed,,,NAV_CNY,1043297.4738323999,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,risk_asset_weight,0.703845277514747,0.75,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,max_single_weight,0.24261536747539592,0.27,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,top2_weight,0.4400662433442785,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,highvol_weight_A_plus_D,0.2956683091226904,0.3,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,electronic_weight_A_plus_D,0.2956683091226904,0.32,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,deadline_withdrawable_cash_weight,0.29256034974492146,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,portfolio_annualized_volatility,0.20059604333055406,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,偏好优先_全硬约束可行,reconstructed,,,max_risk_contribution_share,0.5484138461563941,0.55,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN201.SH,single_weight,0.24261536747539592,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN201.SH,marginal_risk_contribution,0.45343231466085976,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN201.SH,component_risk_contribution_to_vol,0.11000964764666384,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN201.SH,risk_contribution_share,0.5484138461563941,0.55,合规,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN202.SZ,single_weight,0.09417256579668794,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN202.SZ,marginal_risk_contribution,0.06242386020263304,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN202.SZ,component_risk_contribution_to_vol,0.005878615082215709,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN202.SZ,risk_contribution_share,0.029305737962780146,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN203.SH,single_weight,0.11655352672648604,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN203.SH,marginal_risk_contribution,0.18092079421410515,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN203.SH,component_risk_contribution_to_vol,0.021086956623810785,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN203.SH,risk_contribution_share,0.10512149827931774,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN204.SZ,single_weight,0.053052941647294426,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN204.SZ,marginal_risk_contribution,0.5112778648436718,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN204.SZ,component_risk_contribution_to_vol,0.027124794729104604,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYN204.SZ,risk_contribution_share,0.13522098581180267,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYNETF.SH,single_weight,0.1974508758688826,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYNETF.SH,marginal_risk_contribution,0.18483599572885323,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYNETF.SH,component_risk_contribution_to_vol,0.03649602924875912,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,偏好优先_全硬约束可行,reconstructed,,SYNETF.SH,risk_contribution_share,0.18193793178970533,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,偏好优先_全硬约束可行,reconstructed,STRESS-01,TOTAL,stress_loss_rate,0.08685403949761383,0.09,合规/上行情景,-90614.59999999999,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-01,SYN201.SH,security_stress_pnl,,,披露,-45561.59999999999,0.2178672522631225,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-01,SYN202.SZ,security_stress_pnl,,,披露,-2947.5,0.10003591186290814,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-01,SYN203.SH,security_stress_pnl,,,披露,-9728.0,0.11742837314789496,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-01,SYN204.SZ,security_stress_pnl,,,披露,-13837.5,0.04357431117975892,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-01,SYNETF.SH,security_stress_pnl,,,披露,-18540.0,0.19677062026516368,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,偏好优先_全硬约束可行,reconstructed,STRESS-02,TOTAL,stress_loss_rate,0.08201831418768131,0.09,合规/上行情景,-85569.5,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-02,SYN201.SH,security_stress_pnl,,,披露,-25312.0,0.23786294879579847,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-02,SYN202.SZ,security_stress_pnl,,,披露,-4912.5,0.09745721389603457,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-02,SYN203.SH,security_stress_pnl,,,披露,-24320.0,0.10157372725652865,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-02,SYN204.SZ,security_stress_pnl,,,披露,-16605.0,0.04045511988645356,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-02,SYNETF.SH,security_stress_pnl,,,披露,-14420.000000000002,0.20003592380556906,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
stress_total,偏好优先_全硬约束可行,reconstructed,STRESS-03,TOTAL,stress_gain_rate,0.05822155379795153,,合规/上行情景,60742.399999999994,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-03,SYN201.SH,security_stress_pnl,,,披露,30374.399999999994,0.2567791315506746,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,SCEN-01/02/03-201
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-03,SYN202.SZ,security_stress_pnl,,,披露,1965.0,0.0907711780844731,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,SCEN-01/02/03-202
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-03,SYN203.SH,security_stress_pnl,,,披露,6080.0,0.11564799698473809,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,SCEN-01/02/03-203
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-03,SYN204.SZ,security_stress_pnl,,,披露,9963.0,0.05915818943502661,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,SCEN-01/02/03-204
stress_by_security,偏好优先_全硬约束可行,reconstructed,STRESS-03,SYNETF.SH,security_stress_pnl,,,披露,12360.0,0.19778271163523972,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,SCEN-01/02/03-ETF
summary,流动性优先_D持续无买盘,statement,,,NAV_CNY,1038407.8047168,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,risk_asset_weight,0.6285488196788015,0.75,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,max_single_weight,0.19838063529981018,0.27,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,top2_weight,0.3283873623166761,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,highvol_weight_A_plus_D,0.2184498219000434,0.3,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,electronic_weight_A_plus_D,0.2184498219000434,0.32,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,deadline_withdrawable_cash_weight,0.3726412907906947,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,portfolio_annualized_volatility,0.17414956959457023,,披露,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
summary,流动性优先_D持续无买盘,statement,,,max_risk_contribution_share,0.41355898392609053,0.55,合规,,,,POLICY-01|POLICY-02|POLICY-03|POLICY-04|POLICY-05|POLICY-06
risk_by_security,流动性优先_D持续无买盘,statement,,SYN201.SH,single_weight,0.0884430948831775,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN201.SH,marginal_risk_contribution,0.4215092693016015,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN201.SH,component_risk_contribution_to_vol,0.03727958429898036,,披露,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN201.SH,risk_contribution_share,0.21406647392680486,0.55,合规,,,8/28收盘后当前可执行0；8/31复核T+1到账后最多18000，5%ADV上限120000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN202.SZ,single_weight,0.09461600688449684,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN202.SZ,marginal_risk_contribution,0.06427066314594221,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN202.SZ,component_risk_contribution_to_vol,0.006081033506687645,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN202.SZ,risk_contribution_share,0.034918452688942184,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多12500，5%ADV上限150000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN203.SH,single_weight,0.11710235559445105,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN203.SH,marginal_risk_contribution,0.18819284201077216,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN203.SH,component_risk_contribution_to_vol,0.02203782510547579,,披露,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN203.SH,risk_contribution_share,0.12654538944185195,0.55,合规,,,停牌，当前及复牌前可执行0；复牌日须取新报价，5%ADV上限42500,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN204.SZ,single_weight,0.1300067270168659,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN204.SZ,marginal_risk_contribution,0.5539799416945024,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN204.SZ,component_risk_contribution_to_vol,0.07202111905269645,,披露,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYN204.SZ,risk_contribution_share,0.41355898392609053,0.55,合规,,,跌停且零买盘，当前可执行0；恢复有效买盘后单日最多9000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYNETF.SH,single_weight,0.19838063529981018,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYNETF.SH,marginal_risk_contribution,0.1851491582090178,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYNETF.SH,component_risk_contribution_to_vol,0.03673000763073002,,披露,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
risk_by_security,流动性优先_D持续无买盘,statement,,SYNETF.SH,risk_contribution_share,0.21091070001631065,0.55,合规,,,8/28收盘后当前可执行0；8/31正常交易时最多50000，5%ADV上限750000,RISK-01|RISK-02|RISK-03|RISK-04|RISK-05|CORR-01|CORR-02|CORR-03|CORR-04|CORR-05
stress_total,流动性优先_D持续无买盘,statement,STRESS-01,TOTAL,stress_loss_rate,0.07848236466426232,0.09,合规/上行情景,-81496.7,,情景损益，不代表可即时成交,SCEN-01-201..ETF|SCEN-02-201..ETF|SCEN-03-201..ETF
